datetime_stamp,Machine_Id,Plant_Id,Status,Duration_Hours,Downtime_Reason,Maintenance_Cost_USD,Productivity_Loss_USD,ROI_Impact_USD,Availability_Percent,Efficiency_Percent
2025-08-04 16:00:00,CR-140,PL-05,Downtime,3.9,Electrical Fault,840,1560,-2400,0.0,0.0
2025-08-05 00:00:00,CR-140,PL-05,Running,8.0,None,0,0,0,100.0,86.3
2025-08-05 08:00:00,CR-140,PL-05,Running,8.0,None,0,0,0,100.0,85.9
2025-08-05 16:00:00,CR-140,PL-05,Downtime,4.3,Motor Overheating,2302,1720,-4022,0.0,0.0
2025-08-06 00:00:00,CR-140,PL-05,Downtime,2.0,Bearing Failure,3291,800,-4091,0.0,0.0
2025-08-06 08:00:00,CR-140,PL-05,Running,8.0,None,0,0,0,100.0,91.0
2025-08-06 16:00:00,CR-140,PL-05,Downtime,3.7,Electrical Fault,1815,1480,-3295,0.0,0.0
2025-08-07 00:00:00,CR-140,PL-05,Running,8.0,None,0,0,0,100.0,95.0
2025-08-07 08:00:00,CR-140,PL-05,Running,8.0,None,0,0,0,100.0,85.0
2025-08-07 16:00:00,CR-140,PL-05,Downtime,3.2,Sensor Malfunction,549,1280,-1829,0.0,0.0
2025-08-08 00:00:00,CR-140,PL-05,Downtime,4.1,Electrical Fault,1799,1639,-3438,0.0,0.0
2025-08-08 08:00:00,CR-140,PL-05,Downtime,2.2,Motor Overheating,1538,880,-2418,0.0,0.0
2025-08-08 16:00:00,CR-140,PL-05,Downtime,3.3,Electrical Fault,930,1320,-2250,0.0,0.0
2025-08-09 00:00:00,CR-140,PL-05,Downtime,4.6,Motor Overheating,2469,1839,-4308,0.0,0.0
2025-08-09 08:00:00,CR-140,PL-05,Downtime,4.5,Bearing Failure,3323,1800,-5123,0.0,0.0
2025-08-09 16:00:00,CR-140,PL-05,Downtime,4.8,Hydraulic Leak,1042,1920,-2962,0.0,0.0
2025-08-10 00:00:00,CR-140,PL-05,Downtime,4.9,Motor Overheating,2461,1960,-4421,0.0,0.0
2025-08-10 08:00:00,CR-140,PL-05,Downtime,2.9,Hydraulic Leak,1449,1160,-2609,0.0,0.0
2025-08-10 16:00:00,CR-140,PL-05,Running,8.0,None,0,0,0,100.0,90.3
2025-08-11 00:00:00,CR-140,PL-05,Running,8.0,None,0,0,0,100.0,92.1
2025-08-11 08:00:00,CR-140,PL-05,Running,8.0,None,0,0,0,100.0,93.5
2025-08-11 16:00:00,CR-140,PL-05,Running,8.0,None,0,0,0,100.0,90.9
2025-08-12 00:00:00,CR-140,PL-05,Running,8.0,None,0,0,0,100.0,88.2
2025-08-12 08:00:00,CR-140,PL-05,Downtime,5.5,Conveyor Belt Issue,1240,2200,-3440,0.0,0.0
2025-08-12 16:00:00,CR-140,PL-05,Running,8.0,None,0,0,0,100.0,85.9
2025-08-13 00:00:00,CR-140,PL-05,Running,8.0,None,0,0,0,100.0,90.4
2025-08-13 08:00:00,CR-140,PL-05,Running,8.0,None,0,0,0,100.0,85.0
2025-08-13 16:00:00,CR-140,PL-05,Running,8.0,None,0,0,0,100.0,85.0
2025-08-14 00:00:00,CR-140,PL-05,Running,8.0,None,0,0,0,100.0,92.2
2025-08-14 08:00:00,CR-140,PL-05,Running,8.0,None,0,0,0,100.0,94.5
2025-08-14 16:00:00,CR-140,PL-05,Running,8.0,None,0,0,0,100.0,85.0
2025-08-15 00:00:00,CR-140,PL-05,Running,8.0,None,0,0,0,100.0,85.0
2025-08-15 08:00:00,CR-140,PL-05,Running,8.0,None,0,0,0,100.0,93.1
2025-08-15 16:00:00,CR-140,PL-05,Downtime,5.0,Hydraulic Leak,2366,2000,-4366,0.0,0.0
2025-08-16 00:00:00,CR-140,PL-05,Downtime,2.7,Conveyor Belt Issue,660,1080,-1740,0.0,0.0
2025-08-16 08:00:00,CR-140,PL-05,Running,8.0,None,0,0,0,100.0,95.0
2025-08-16 16:00:00,CR-140,PL-05,Downtime,3.7,Bearing Failure,3011,1480,-4491,0.0,0.0
2025-08-17 00:00:00,CR-140,PL-05,Downtime,2.8,Hydraulic Leak,1096,1120,-2216,0.0,0.0
2025-08-17 08:00:00,CR-140,PL-05,Running,8.0,None,0,0,0,100.0,90.1
2025-08-17 16:00:00,CR-140,PL-05,Downtime,3.0,Hydraulic Leak,2386,1200,-3586,0.0,0.0
2025-08-18 00:00:00,CR-140,PL-05,Downtime,5.3,Motor Overheating,2531,2120,-4651,0.0,0.0
2025-08-18 08:00:00,CR-140,PL-05,Downtime,2.3,Bearing Failure,2881,919,-3800,0.0,0.0
2025-08-18 16:00:00,CR-140,PL-05,Downtime,2.9,Bearing Failure,3150,1160,-4310,0.0,0.0
2025-08-19 00:00:00,CR-140,PL-05,Downtime,3.0,Motor Overheating,2196,1200,-3396,0.0,0.0
2025-08-19 08:00:00,CR-140,PL-05,Running,8.0,None,0,0,0,100.0,86.4
2025-08-19 16:00:00,CR-140,PL-05,Running,8.0,None,0,0,0,100.0,89.1
2025-08-20 00:00:00,CR-140,PL-05,Running,8.0,None,0,0,0,100.0,95.0
2025-08-20 08:00:00,CR-140,PL-05,Downtime,5.6,Sensor Malfunction,736,2240,-2976,0.0,0.0
2025-08-20 16:00:00,CR-140,PL-05,Running,8.0,None,0,0,0,100.0,86.8
2025-08-21 00:00:00,CR-140,PL-05,Downtime,4.7,Sensor Malfunction,661,1880,-2541,0.0,0.0
2025-08-21 08:00:00,CR-140,PL-05,Downtime,5.8,Bearing Failure,3636,2320,-5956,0.0,0.0
2025-08-21 16:00:00,CR-140,PL-05,Downtime,5.4,Conveyor Belt Issue,613,2160,-2773,0.0,0.0
2025-08-22 00:00:00,CR-140,PL-05,Running,8.0,None,0,0,0,100.0,86.0
2025-08-22 08:00:00,CR-140,PL-05,Running,8.0,None,0,0,0,100.0,87.6
2025-08-22 16:00:00,CR-140,PL-05,Running,8.0,None,0,0,0,100.0,85.2
2025-08-23 00:00:00,CR-140,PL-05,Running,8.0,None,0,0,0,100.0,90.6
2025-08-23 08:00:00,CR-140,PL-05,Downtime,4.2,Bearing Failure,3038,1680,-4718,0.0,0.0
2025-08-23 16:00:00,CR-140,PL-05,Downtime,4.5,Bearing Failure,3783,1800,-5583,0.0,0.0
2025-08-24 00:00:00,CR-140,PL-05,Downtime,3.4,Motor Overheating,2991,1360,-4351,0.0,0.0
2025-08-24 08:00:00,CR-140,PL-05,Downtime,3.8,Hydraulic Leak,2036,1520,-3556,0.0,0.0
2025-08-24 16:00:00,CR-140,PL-05,Downtime,5.5,Conveyor Belt Issue,657,2200,-2857,0.0,0.0
2025-08-25 00:00:00,CR-140,PL-05,Running,8.0,None,0,0,0,100.0,95.0
2025-08-25 08:00:00,CR-140,PL-05,Downtime,2.6,Hydraulic Leak,1413,1040,-2453,0.0,0.0
2025-08-25 16:00:00,CR-140,PL-05,Downtime,3.7,Electrical Fault,813,1480,-2293,0.0,0.0
2025-08-26 00:00:00,CR-140,PL-05,Downtime,5.2,Motor Overheating,2199,2080,-4279,0.0,0.0
2025-08-26 08:00:00,CR-140,PL-05,Downtime,2.7,Hydraulic Leak,1544,1080,-2624,0.0,0.0
2025-08-26 16:00:00,CR-140,PL-05,Downtime,5.0,Electrical Fault,1538,2000,-3538,0.0,0.0
2025-08-27 00:00:00,CR-140,PL-05,Running,8.0,None,0,0,0,100.0,91.6
2025-08-27 08:00:00,CR-140,PL-05,Downtime,5.0,Motor Overheating,2584,2000,-4584,0.0,0.0
2025-08-27 16:00:00,CR-140,PL-05,Downtime,2.9,Electrical Fault,1678,1160,-2838,0.0,0.0
2025-08-28 00:00:00,CR-140,PL-05,Downtime,3.6,Electrical Fault,1739,1440,-3179,0.0,0.0
2025-08-28 08:00:00,CR-140,PL-05,Running,8.0,None,0,0,0,100.0,88.7
2025-08-28 16:00:00,CR-140,PL-05,Downtime,4.7,Sensor Malfunction,783,1880,-2663,0.0,0.0
2025-08-29 00:00:00,CR-140,PL-05,Downtime,2.6,Bearing Failure,2020,1040,-3060,0.0,0.0
2025-08-29 08:00:00,CR-140,PL-05,Running,8.0,None,0,0,0,100.0,88.5
2025-08-29 16:00:00,CR-140,PL-05,Downtime,2.3,Sensor Malfunction,473,919,-1392,0.0,0.0
2025-08-30 00:00:00,CR-140,PL-05,Downtime,5.9,Hydraulic Leak,1336,2360,-3696,0.0,0.0
2025-08-30 08:00:00,CR-140,PL-05,Downtime,3.6,Electrical Fault,875,1440,-2315,0.0,0.0
2025-08-30 16:00:00,CR-140,PL-05,Running,8.0,None,0,0,0,100.0,85.0
2025-08-31 00:00:00,CR-140,PL-05,Running,8.0,None,0,0,0,100.0,94.4
2025-08-01 00:00:00,CR-141,PL-01,Running,8.0,None,0,0,0,100.0,89.6
2025-08-01 08:00:00,CR-141,PL-01,Downtime,4.5,Bearing Failure,3460,1800,-5260,0.0,0.0
2025-08-01 16:00:00,CR-141,PL-01,Running,8.0,None,0,0,0,100.0,89.1
2025-08-02 00:00:00,CR-141,PL-01,Running,8.0,None,0,0,0,100.0,95.0
2025-08-02 08:00:00,CR-141,PL-01,Running,8.0,None,0,0,0,100.0,91.5
2025-08-02 16:00:00,CR-141,PL-01,Downtime,5.5,Electrical Fault,1933,2200,-4133,0.0,0.0
2025-08-03 00:00:00,CR-141,PL-01,Running,8.0,None,0,0,0,100.0,86.2
2025-08-03 08:00:00,CR-141,PL-01,Running,8.0,None,0,0,0,100.0,87.9
2025-08-03 16:00:00,CR-141,PL-01,Downtime,3.4,Hydraulic Leak,1572,1360,-2932,0.0,0.0
2025-08-04 00:00:00,CR-141,PL-01,Running,8.0,None,0,0,0,100.0,95.0
2025-08-04 08:00:00,CR-141,PL-01,Running,8.0,None,0,0,0,100.0,90.6
2025-08-04 16:00:00,CR-141,PL-01,Downtime,3.6,Bearing Failure,3318,1440,-4758,0.0,0.0
2025-08-05 00:00:00,CR-141,PL-01,Downtime,4.2,Motor Overheating,2766,1680,-4446,0.0,0.0
2025-08-05 08:00:00,CR-141,PL-01,Running,8.0,None,0,0,0,100.0,85.0
2025-08-05 16:00:00,CR-141,PL-01,Running,8.0,None,0,0,0,100.0,94.6
2025-08-06 00:00:00,CR-141,PL-01,Running,8.0,None,0,0,0,100.0,86.7
2025-08-06 08:00:00,CR-141,PL-01,Running,8.0,None,0,0,0,100.0,95.0
2025-08-06 16:00:00,CR-141,PL-01,Downtime,2.8,Electrical Fault,1417,1120,-2537,0.0,0.0
2025-08-07 00:00:00,CR-141,PL-01,Downtime,4.1,Bearing Failure,2798,1639,-4437,0.0,0.0
2025-08-07 08:00:00,CR-141,PL-01,Running,8.0,None,0,0,0,100.0,95.0
2025-08-07 16:00:00,CR-141,PL-01,Running,8.0,None,0,0,0,100.0,87.8
2025-08-08 00:00:00,CR-141,PL-01,Downtime,6.0,Bearing Failure,2581,2400,-4981,0.0,0.0
2025-08-08 08:00:00,CR-141,PL-01,Downtime,4.0,Motor Overheating,2139,1600,-3739,0.0,0.0
2025-08-08 16:00:00,CR-141,PL-01,Downtime,5.0,Sensor Malfunction,381,2000,-2381,0.0,0.0
2025-08-09 00:00:00,CR-141,PL-01,Downtime,5.6,Bearing Failure,3105,2240,-5345,0.0,0.0
2025-08-09 08:00:00,CR-141,PL-01,Running,8.0,None,0,0,0,100.0,95.0
2025-08-09 16:00:00,CR-141,PL-01,Downtime,5.1,Motor Overheating,2987,2039,-5026,0.0,0.0
2025-08-10 00:00:00,CR-141,PL-01,Downtime,4.0,Electrical Fault,922,1600,-2522,0.0,0.0
2025-08-10 08:00:00,CR-141,PL-01,Running,8.0,None,0,0,0,100.0,90.3
2025-08-10 16:00:00,CR-141,PL-01,Downtime,4.0,Motor Overheating,1753,1600,-3353,0.0,0.0
2025-08-11 00:00:00,CR-141,PL-01,Downtime,4.6,Bearing Failure,2255,1839,-4094,0.0,0.0
2025-08-11 08:00:00,CR-141,PL-01,Downtime,4.3,Electrical Fault,810,1720,-2530,0.0,0.0
2025-08-11 16:00:00,CR-141,PL-01,Downtime,5.9,Conveyor Belt Issue,1324,2360,-3684,0.0,0.0
2025-08-12 00:00:00,CR-141,PL-01,Running,8.0,None,0,0,0,100.0,94.3
2025-08-12 08:00:00,CR-141,PL-01,Running,8.0,None,0,0,0,100.0,92.4
2025-08-12 16:00:00,CR-141,PL-01,Running,8.0,None,0,0,0,100.0,85.8
2025-08-13 00:00:00,CR-141,PL-01,Running,8.0,None,0,0,0,100.0,86.8
2025-08-13 08:00:00,CR-141,PL-01,Running,8.0,None,0,0,0,100.0,95.0
2025-08-13 16:00:00,CR-141,PL-01,Running,8.0,None,0,0,0,100.0,88.3
2025-08-14 00:00:00,CR-141,PL-01,Downtime,3.2,Motor Overheating,2865,1280,-4145,0.0,0.0
2025-08-14 08:00:00,CR-141,PL-01,Running,8.0,None,0,0,0,100.0,88.0
2025-08-14 16:00:00,CR-141,PL-01,Running,8.0,None,0,0,0,100.0,85.2
2025-08-15 00:00:00,CR-141,PL-01,Running,8.0,None,0,0,0,100.0,92.1
2025-08-15 08:00:00,CR-141,PL-01,Running,8.0,None,0,0,0,100.0,95.0
2025-08-15 16:00:00,CR-141,PL-01,Downtime,3.0,Sensor Malfunction,467,1200,-1667,0.0,0.0
2025-08-16 00:00:00,CR-141,PL-01,Downtime,2.8,Sensor Malfunction,698,1120,-1818,0.0,0.0
2025-08-16 08:00:00,CR-141,PL-01,Downtime,2.4,Hydraulic Leak,2457,960,-3417,0.0,0.0
2025-08-16 16:00:00,CR-141,PL-01,Downtime,3.6,Electrical Fault,988,1440,-2428,0.0,0.0
2025-08-17 00:00:00,CR-141,PL-01,Downtime,5.6,Bearing Failure,2975,2240,-5215,0.0,0.0
2025-08-17 08:00:00,CR-141,PL-01,Downtime,2.3,Motor Overheating,2886,919,-3805,0.0,0.0
2025-08-17 16:00:00,CR-141,PL-01,Downtime,4.4,Sensor Malfunction,565,1760,-2325,0.0,0.0
2025-08-18 00:00:00,CR-141,PL-01,Running,8.0,None,0,0,0,100.0,85.0
2025-08-18 08:00:00,CR-141,PL-01,Running,8.0,None,0,0,0,100.0,90.1
2025-08-18 16:00:00,CR-141,PL-01,Running,8.0,None,0,0,0,100.0,95.0
2025-08-19 00:00:00,CR-141,PL-01,Running,8.0,None,0,0,0,100.0,89.6
2025-08-19 08:00:00,CR-141,PL-01,Running,8.0,None,0,0,0,100.0,92.3
2025-08-19 16:00:00,CR-141,PL-01,Running,8.0,None,0,0,0,100.0,85.0
2025-08-20 00:00:00,CR-141,PL-01,Running,8.0,None,0,0,0,100.0,92.1
2025-08-20 08:00:00,CR-141,PL-01,Running,8.0,None,0,0,0,100.0,89.1
2025-08-20 16:00:00,CR-141,PL-01,Downtime,2.7,Electrical Fault,1835,1080,-2915,0.0,0.0
2025-08-21 00:00:00,CR-141,PL-01,Downtime,4.8,Bearing Failure,2264,1920,-4184,0.0,0.0
2025-08-21 08:00:00,CR-141,PL-01,Running,8.0,None,0,0,0,100.0,94.9
2025-08-21 16:00:00,CR-141,PL-01,Downtime,4.1,Sensor Malfunction,655,1639,-2294,0.0,0.0
2025-08-22 00:00:00,CR-141,PL-01,Downtime,3.9,Motor Overheating,1821,1560,-3381,0.0,0.0
2025-08-22 08:00:00,CR-141,PL-01,Running,8.0,None,0,0,0,100.0,95.0
2025-08-22 16:00:00,CR-141,PL-01,Downtime,5.8,Hydraulic Leak,2232,2320,-4552,0.0,0.0
2025-08-23 00:00:00,CR-141,PL-01,Running,8.0,None,0,0,0,100.0,95.0
2025-08-23 08:00:00,CR-141,PL-01,Downtime,3.5,Bearing Failure,2593,1400,-3993,0.0,0.0
2025-08-23 16:00:00,CR-141,PL-01,Downtime,2.6,Bearing Failure,2760,1040,-3800,0.0,0.0
2025-08-24 00:00:00,CR-141,PL-01,Downtime,3.5,Hydraulic Leak,1602,1400,-3002,0.0,0.0
2025-08-24 08:00:00,CR-141,PL-01,Downtime,5.2,Conveyor Belt Issue,645,2080,-2725,0.0,0.0
2025-08-24 16:00:00,CR-141,PL-01,Running,8.0,None,0,0,0,100.0,92.9
2025-08-25 00:00:00,CR-141,PL-01,Downtime,5.7,Electrical Fault,1424,2280,-3704,0.0,0.0
2025-08-25 08:00:00,CR-141,PL-01,Running,8.0,None,0,0,0,100.0,91.6
2025-08-25 16:00:00,CR-141,PL-01,Downtime,5.3,Motor Overheating,2501,2120,-4621,0.0,0.0
2025-08-26 00:00:00,CR-141,PL-01,Downtime,4.2,Bearing Failure,2138,1680,-3818,0.0,0.0
2025-08-26 08:00:00,CR-141,PL-01,Running,8.0,None,0,0,0,100.0,91.0
2025-08-26 16:00:00,CR-141,PL-01,Downtime,4.3,Electrical Fault,1958,1720,-3678,0.0,0.0
2025-08-27 00:00:00,CR-141,PL-01,Downtime,3.4,Conveyor Belt Issue,886,1360,-2246,0.0,0.0
2025-08-27 08:00:00,CR-141,PL-01,Downtime,4.9,Conveyor Belt Issue,1120,1960,-3080,0.0,0.0
2025-08-27 16:00:00,CR-141,PL-01,Downtime,2.6,Bearing Failure,3303,1040,-4343,0.0,0.0
2025-08-28 00:00:00,CR-141,PL-01,Downtime,3.8,Conveyor Belt Issue,959,1520,-2479,0.0,0.0
2025-08-28 08:00:00,CR-141,PL-01,Downtime,4.9,Bearing Failure,2182,1960,-4142,0.0,0.0
2025-08-28 16:00:00,CR-141,PL-01,Running,8.0,None,0,0,0,100.0,88.2
2025-08-29 00:00:00,CR-141,PL-01,Running,8.0,None,0,0,0,100.0,91.7
2025-08-29 08:00:00,CR-141,PL-01,Downtime,2.9,Electrical Fault,1609,1160,-2769,0.0,0.0
2025-08-29 16:00:00,CR-141,PL-01,Downtime,2.2,Hydraulic Leak,2373,880,-3253,0.0,0.0
2025-08-30 00:00:00,CR-141,PL-01,Running,8.0,None,0,0,0,100.0,88.5
2025-08-30 08:00:00,CR-141,PL-01,Running,8.0,None,0,0,0,100.0,90.8
2025-08-30 16:00:00,CR-141,PL-01,Running,8.0,None,0,0,0,100.0,95.0
2025-08-31 00:00:00,CR-141,PL-01,Running,8.0,None,0,0,0,100.0,85.0
2025-08-01 00:00:00,CR-142,PL-02,Running,8.0,None,0,0,0,100.0,95.0
2025-08-01 08:00:00,CR-142,PL-02,Running,8.0,None,0,0,0,100.0,95.0
2025-08-01 16:00:00,CR-142,PL-02,Running,8.0,None,0,0,0,100.0,89.4
2025-08-02 00:00:00,CR-142,PL-02,Running,8.0,None,0,0,0,100.0,85.0
2025-08-02 08:00:00,CR-142,PL-02,Running,8.0,None,0,0,0,100.0,87.0
2025-08-02 16:00:00,CR-142,PL-02,Downtime,4.2,Bearing Failure,2394,1680,-4074,0.0,0.0
2025-08-03 00:00:00,CR-142,PL-02,Running,8.0,None,0,0,0,100.0,95.0
2025-08-03 08:00:00,CR-142,PL-02,Downtime,5.0,Sensor Malfunction,790,2000,-2790,0.0,0.0
2025-08-03 16:00:00,CR-142,PL-02,Running,8.0,None,0,0,0,100.0,89.9
2025-08-04 00:00:00,CR-142,PL-02,Downtime,3.9,Motor Overheating,1538,1560,-3098,0.0,0.0
2025-08-04 08:00:00,CR-142,PL-02,Downtime,5.7,Bearing Failure,2368,2280,-4648,0.0,0.0
2025-08-04 16:00:00,CR-142,PL-02,Running,8.0,None,0,0,0,100.0,85.0
2025-08-05 00:00:00,CR-142,PL-02,Downtime,2.8,Hydraulic Leak,2445,1120,-3565,0.0,0.0
2025-08-05 08:00:00,CR-142,PL-02,Running,8.0,None,0,0,0,100.0,87.5
2025-08-05 16:00:00,CR-142,PL-02,Running,8.0,None,0,0,0,100.0,94.2
2025-08-06 00:00:00,CR-142,PL-02,Downtime,4.1,Bearing Failure,2656,1639,-4295,0.0,0.0
2025-08-06 08:00:00,CR-142,PL-02,Downtime,2.2,Electrical Fault,847,880,-1727,0.0,0.0
2025-08-06 16:00:00,CR-142,PL-02,Downtime,2.7,Hydraulic Leak,1049,1080,-2129,0.0,0.0
2025-08-07 00:00:00,CR-142,PL-02,Running,8.0,None,0,0,0,100.0,92.7
2025-08-07 08:00:00,CR-142,PL-02,Downtime,3.0,Hydraulic Leak,1234,1200,-2434,0.0,0.0
2025-08-07 16:00:00,CR-142,PL-02,Running,8.0,None,0,0,0,100.0,88.8
2025-08-08 00:00:00,CR-142,PL-02,Downtime,3.1,Sensor Malfunction,393,1240,-1633,0.0,0.0
2025-08-08 08:00:00,CR-142,PL-02,Downtime,2.4,Motor Overheating,2128,960,-3088,0.0,0.0
2025-08-08 16:00:00,CR-142,PL-02,Running,8.0,None,0,0,0,100.0,88.2
2025-08-09 00:00:00,CR-142,PL-02,Running,8.0,None,0,0,0,100.0,88.0
2025-08-09 08:00:00,CR-142,PL-02,Downtime,5.8,Bearing Failure,2371,2320,-4691,0.0,0.0
2025-08-09 16:00:00,CR-142,PL-02,Downtime,2.2,Bearing Failure,2798,880,-3678,0.0,0.0
2025-08-10 00:00:00,CR-142,PL-02,Downtime,2.6,Bearing Failure,3828,1040,-4868,0.0,0.0
2025-08-10 08:00:00,CR-142,PL-02,Downtime,3.5,Hydraulic Leak,1247,1400,-2647,0.0,0.0
2025-08-10 16:00:00,CR-142,PL-02,Downtime,3.0,Bearing Failure,3222,1200,-4422,0.0,0.0
2025-08-11 00:00:00,CR-142,PL-02,Running,8.0,None,0,0,0,100.0,85.4
2025-08-11 08:00:00,CR-142,PL-02,Downtime,5.0,Conveyor Belt Issue,894,2000,-2894,0.0,0.0
2025-08-11 16:00:00,CR-142,PL-02,Running,8.0,None,0,0,0,100.0,95.0
2025-08-12 00:00:00,CR-142,PL-02,Downtime,3.3,Motor Overheating,2632,1320,-3952,0.0,0.0
2025-08-12 08:00:00,CR-142,PL-02,Downtime,3.9,Electrical Fault,1634,1560,-3194,0.0,0.0
2025-08-12 16:00:00,CR-142,PL-02,Running,8.0,None,0,0,0,100.0,88.4
2025-08-13 00:00:00,CR-142,PL-02,Running,8.0,None,0,0,0,100.0,95.0
2025-08-13 08:00:00,CR-142,PL-02,Downtime,4.2,Bearing Failure,3200,1680,-4880,0.0,0.0
2025-08-13 16:00:00,CR-142,PL-02,Running,8.0,None,0,0,0,100.0,95.0
2025-08-14 00:00:00,CR-142,PL-02,Downtime,4.2,Motor Overheating,1757,1680,-3437,0.0,0.0
2025-08-14 08:00:00,CR-142,PL-02,Downtime,3.6,Hydraulic Leak,1171,1440,-2611,0.0,0.0
2025-08-14 16:00:00,CR-142,PL-02,Running,8.0,None,0,0,0,100.0,95.0
2025-08-15 00:00:00,CR-142,PL-02,Downtime,5.1,Conveyor Belt Issue,645,2039,-2684,0.0,0.0
2025-08-15 08:00:00,CR-142,PL-02,Downtime,5.9,Electrical Fault,1302,2360,-3662,0.0,0.0
2025-08-15 16:00:00,CR-142,PL-02,Downtime,3.7,Sensor Malfunction,766,1480,-2246,0.0,0.0
2025-08-16 00:00:00,CR-142,PL-02,Downtime,2.2,Sensor Malfunction,716,880,-1596,0.0,0.0
2025-08-16 08:00:00,CR-142,PL-02,Downtime,5.3,Conveyor Belt Issue,796,2120,-2916,0.0,0.0
2025-08-16 16:00:00,CR-142,PL-02,Running,8.0,None,0,0,0,100.0,87.8
2025-08-17 00:00:00,CR-142,PL-02,Downtime,2.2,Motor Overheating,2487,880,-3367,0.0,0.0
2025-08-17 08:00:00,CR-142,PL-02,Downtime,3.0,Hydraulic Leak,2392,1200,-3592,0.0,0.0
2025-08-17 16:00:00,CR-142,PL-02,Downtime,3.4,Electrical Fault,1235,1360,-2595,0.0,0.0
2025-08-18 00:00:00,CR-142,PL-02,Running,8.0,None,0,0,0,100.0,92.0
2025-08-18 08:00:00,CR-142,PL-02,Downtime,2.2,Sensor Malfunction,678,880,-1558,0.0,0.0
2025-08-18 16:00:00,CR-142,PL-02,Downtime,2.3,Sensor Malfunction,345,919,-1264,0.0,0.0
2025-08-19 00:00:00,CR-142,PL-02,Downtime,2.5,Electrical Fault,1086,1000,-2086,0.0,0.0
2025-08-19 08:00:00,CR-142,PL-02,Running,8.0,None,0,0,0,100.0,89.9
2025-08-19 16:00:00,CR-142,PL-02,Running,8.0,None,0,0,0,100.0,85.5
2025-08-20 00:00:00,CR-142,PL-02,Running,8.0,None,0,0,0,100.0,91.6
2025-08-20 08:00:00,CR-142,PL-02,Downtime,4.0,Motor Overheating,2151,1600,-3751,0.0,0.0
2025-08-20 16:00:00,CR-142,PL-02,Running,8.0,None,0,0,0,100.0,85.0
2025-08-21 00:00:00,CR-142,PL-02,Running,8.0,None,0,0,0,100.0,95.0
2025-08-21 08:00:00,CR-142,PL-02,Running,8.0,None,0,0,0,100.0,87.7
2025-08-21 16:00:00,CR-142,PL-02,Running,8.0,None,0,0,0,100.0,91.0
2025-08-22 00:00:00,CR-142,PL-02,Running,8.0,None,0,0,0,100.0,91.4
2025-08-22 08:00:00,CR-142,PL-02,Downtime,4.6,Hydraulic Leak,1658,1839,-3497,0.0,0.0
2025-08-22 16:00:00,CR-142,PL-02,Downtime,3.8,Hydraulic Leak,2227,1520,-3747,0.0,0.0
2025-08-23 00:00:00,CR-142,PL-02,Downtime,5.7,Hydraulic Leak,1273,2280,-3553,0.0,0.0
2025-08-23 08:00:00,CR-142,PL-02,Running,8.0,None,0,0,0,100.0,88.7
2025-08-23 16:00:00,CR-142,PL-02,Downtime,3.9,Bearing Failure,3846,1560,-5406,0.0,0.0
2025-08-24 00:00:00,CR-142,PL-02,Downtime,2.7,Bearing Failure,3138,1080,-4218,0.0,0.0
2025-08-24 08:00:00,CR-142,PL-02,Running,8.0,None,0,0,0,100.0,92.9
2025-08-24 16:00:00,CR-142,PL-02,Running,8.0,None,0,0,0,100.0,87.6
2025-08-25 00:00:00,CR-142,PL-02,Running,8.0,None,0,0,0,100.0,94.4
2025-08-25 08:00:00,CR-142,PL-02,Downtime,5.1,Sensor Malfunction,632,2039,-2671,0.0,0.0
2025-08-25 16:00:00,CR-142,PL-02,Running,8.0,None,0,0,0,100.0,85.0
2025-08-26 00:00:00,CR-142,PL-02,Downtime,5.6,Sensor Malfunction,717,2240,-2957,0.0,0.0
2025-08-26 08:00:00,CR-142,PL-02,Running,8.0,None,0,0,0,100.0,90.6
2025-08-26 16:00:00,CR-142,PL-02,Running,8.0,None,0,0,0,100.0,95.0
2025-08-27 00:00:00,CR-142,PL-02,Downtime,5.3,Hydraulic Leak,2231,2120,-4351,0.0,0.0
2025-08-27 08:00:00,CR-142,PL-02,Downtime,2.7,Hydraulic Leak,2427,1080,-3507,0.0,0.0
2025-08-27 16:00:00,CR-142,PL-02,Running,8.0,None,0,0,0,100.0,85.0
2025-08-28 00:00:00,CR-142,PL-02,Downtime,3.5,Bearing Failure,2395,1400,-3795,0.0,0.0
2025-08-28 08:00:00,CR-142,PL-02,Downtime,2.9,Electrical Fault,840,1160,-2000,0.0,0.0
2025-08-28 16:00:00,CR-142,PL-02,Running,8.0,None,0,0,0,100.0,86.6
2025-08-29 00:00:00,CR-142,PL-02,Running,8.0,None,0,0,0,100.0,92.6
2025-08-29 08:00:00,CR-142,PL-02,Running,8.0,None,0,0,0,100.0,90.9
2025-08-29 16:00:00,CR-142,PL-02,Downtime,5.3,Motor Overheating,2780,2120,-4900,0.0,0.0
2025-08-30 00:00:00,CR-142,PL-02,Downtime,4.9,Hydraulic Leak,1479,1960,-3439,0.0,0.0
2025-08-30 08:00:00,CR-142,PL-02,Running,8.0,None,0,0,0,100.0,91.8
2025-08-30 16:00:00,CR-142,PL-02,Running,8.0,None,0,0,0,100.0,92.4
2025-08-31 00:00:00,CR-142,PL-02,Downtime,4.0,Bearing Failure,3441,1600,-5041,0.0,0.0
2025-08-01 00:00:00,CR-143,PL-03,Running,8.0,None,0,0,0,100.0,93.2
2025-08-01 08:00:00,CR-143,PL-03,Downtime,2.8,Motor Overheating,2807,1120,-3927,0.0,0.0
